key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code
13464,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-05265,Sabiri,Abdelhamid,11,forward,FW
13465,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-15566,Mohamedi,Munir,12,goal keeper,GK
13466,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-87409,Chair,Ilias,13,midfielder,MF
13467,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-48295,Aboukhlal,Zakaria,14,midfielder,MF
13468,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-23330,Amallah,Selim,15,midfielder,MF
13469,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-21052,Ezzalzouli,Abde,16,forward,FW
13470,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-59033,Boufal,Sofiane,17,midfielder,MF
13471,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-14026,El Yamiq,Jawad,18,defender,DF
13472,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-42517,En-Nesyri,Youssef,19,forward,FW
13473,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-52013,Dari,Achraf,20,defender,DF
13474,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-05216,Cheddira,Walid,21,forward,FW
13475,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-88869,Tagnaouti,Ahmed Reda,22,goal keeper,GK
13476,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-80656,El Khannous,Bilal,23,midfielder,MF
13477,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-00597,Benoun,Badr,24,defender,DF
13478,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-91543,Attiyat Allah,Yahia,25,defender,DF
13479,WC-2022,2022 FIFA Men's World Cup,T-47,Morocco,MAR,P-86644,Jabrane,Yahya,26,midfielder,MF
13480,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-18921,Pasveer,Remko,1,goal keeper,GK
13481,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-74111,Timber,Jurriën,2,defender,DF
13482,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-73572,de Ligt,Matthijs,3,defender,DF
13483,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-56029,van Dijk,Virgil,4,defender,DF
13484,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-64438,Aké,Nathan,5,defender,DF
13485,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-70280,de Vrij,Stefan,6,defender,DF
13486,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-44799,Bergwijn,Steven,7,forward,FW
13487,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-28911,Gakpo,Cody,8,forward,FW
13488,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-64551,de Jong,Luuk,9,forward,FW
13489,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-27540,Depay,Memphis,10,forward,FW
13490,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-10326,Berghuis,Steven,11,midfielder,MF
13491,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-57903,Lang,Noa,12,forward,FW
13492,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-15282,Bijlow,Justin,13,goal keeper,GK
13493,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-42078,Klaassen,Davy,14,midfielder,MF
13494,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-55965,de Roon,Marten,15,midfielder,MF
13495,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-78630,Malacia,Tyrell,16,defender,DF
13496,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-39861,Blind,Daley,17,defender,DF
13497,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-57087,Janssen,Vincent,18,forward,FW
13498,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-95036,Weghorst,Wout,19,forward,FW
13499,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-35705,Koopmeiners,Teun,20,midfielder,MF
13500,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-17688,de Jong,Frenkie,21,midfielder,MF
13501,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-97615,Dumfries,Denzel,22,defender,DF
13502,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-82000,Noppert,Andries,23,goal keeper,GK
13503,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-95763,Taylor,Kenneth,24,midfielder,MF
13504,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-34458,Simons,Xavi,25,midfielder,MF
13505,WC-2022,2022 FIFA Men's World Cup,T-48,Netherlands,NLD,P-70227,Frimpong,Jeremie,26,defender,DF
13506,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-31606,Szczęsny,Wojciech,1,goal keeper,GK
13507,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-17099,Cash,Matty,2,defender,DF
13508,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-61813,Jędrzejczyk,Artur,3,defender,DF
13509,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-76995,Wieteska,Mateusz,4,defender,DF
13510,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-10172,Bednarek,Jan,5,defender,DF
13511,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-14593,Bielik,Krystian,6,midfielder,MF
13512,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-12381,Milik,Arkadiusz,7,forward,FW
13513,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-44699,Szymański,Damian,8,midfielder,MF
13514,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-00549,Lewandowski,Robert,9,forward,FW
13515,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-45449,Krychowiak,Grzegorz,10,midfielder,MF
13516,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-64261,Grosicki,Kamil,11,midfielder,MF
13517,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-17943,Skorupski,Łukasz,12,goal keeper,GK
13518,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-83610,Kamiński,Jakub,13,midfielder,MF
13519,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-44780,Kiwior,Jakub,14,defender,DF
13520,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-29046,Glik,Kamil,15,defender,DF
13521,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-85630,Świderski,Karol,16,forward,FW
13522,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-31085,Żurkowski,Szymon,17,midfielder,MF
13523,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-42160,Bereszyński,Bartosz,18,defender,DF
13524,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-65512,Szymański,Sebastian,19,midfielder,MF
13525,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-32165,Zieliński,Piotr,20,midfielder,MF
13526,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-40498,Zalewski,Nicola,21,midfielder,MF
13527,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-90913,Grabara,Kamil,22,goal keeper,GK
13528,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-11013,Piątek,Krzysztof,23,forward,FW
13529,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-23437,Frankowski,Przemysław,24,midfielder,MF
13530,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-42168,Gumny,Robert,25,defender,DF
13531,WC-2022,2022 FIFA Men's World Cup,T-57,Poland,POL,P-02071,Skóraś,Michał,26,midfielder,MF
13532,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-72028,Patrício,Rui,1,goal keeper,GK
13533,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-41603,Dalot,Diogo,2,defender,DF
13534,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-81972,Pepe,not applicable,3,defender,DF
13535,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-10712,Dias,Rúben,4,defender,DF
13536,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-67578,Guerreiro,Raphaël,5,defender,DF
13537,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-46583,Palhinha,João,6,midfielder,MF
13538,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-70442,Ronaldo,Cristiano,7,forward,FW
13539,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-39584,Fernandes,Bruno,8,midfielder,MF
13540,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-33280,Silva,André,9,forward,FW
13541,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-34205,Silva,Bernardo,10,forward,FW
13542,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-17931,Félix,João,11,forward,FW
13543,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-85204,Sá,José,12,goal keeper,GK
13544,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-98929,Pereira,Danilo,13,defender,DF
13545,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-44689,Carvalho,William,14,midfielder,MF
13546,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-27349,Leão,Rafael,15,forward,FW
13547,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-89266,Vitinha,not applicable,16,midfielder,MF
13548,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-31133,Mário,João,17,midfielder,MF
13549,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-22983,Neves,Rúben,18,midfielder,MF
13550,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-87003,Mendes,Nuno,19,defender,DF
13551,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-16736,Cancelo,João,20,defender,DF
13552,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-05304,Horta,Ricardo,21,forward,FW
13553,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-54827,Costa,Diogo,22,goal keeper,GK
13554,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-57759,Nunes,Matheus,23,midfielder,MF
13555,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-05289,Silva,António,24,defender,DF
13556,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-78787,Otávio,not applicable,25,midfielder,MF
13557,WC-2022,2022 FIFA Men's World Cup,T-58,Portugal,PRT,P-41647,Ramos,Gonçalo,26,forward,FW
13558,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-70879,Al-Sheeb,Saad,1,goal keeper,GK
13559,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-00052,Ró-Ró,not applicable,2,defender,DF
13560,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-01258,Hassan,Abdelkarim,3,midfielder,MF
13561,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-90689,Waad,Mohammed,4,defender,DF
13562,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-42663,Salman,Tarek,5,defender,DF
13563,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-97800,Hatem,Abdulaziz,6,midfielder,MF
13564,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-57100,Alaaeldin,Ahmed,7,forward,FW
13565,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-51678,Assadalla,Ali,8,midfielder,MF
13566,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-17048,Muntari,Mohammed,9,forward,FW
13567,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-38732,Al-Haydos,Hassan,10,midfielder,MF
13568,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-47319,Afif,Akram,11,forward,FW
13569,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-95754,Boudiaf,Karim,12,midfielder,MF
13570,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-32949,Kheder,Musab,13,defender,DF
13571,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-33804,Ahmed,Homam,14,defender,DF
13572,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-15161,Al-Rawi,Bassam,15,defender,DF
13573,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-12810,Khoukhi,Boualem,16,defender,DF
13574,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-01077,Mohammad,Ismaeel,17,defender,DF
13575,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-54495,Muneer,Khalid,18,forward,FW
13576,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-01930,Ali,Almoez,19,forward,FW
13577,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-43921,Al-Hajri,Salem,20,midfielder,MF
13578,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-75618,Hassan,Yousef,21,goal keeper,GK
13579,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-28811,Barsham,Meshaal,22,goal keeper,GK
13580,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-63532,Madibo,Assim,23,midfielder,MF
13581,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-93316,Al-Hadhrami,Naif,24,midfielder,MF
13582,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-22110,Gaber,Jassem,25,midfielder,MF
13583,WC-2022,2022 FIFA Men's World Cup,T-59,Qatar,QAT,P-26637,Meshaal,Mostafa,26,midfielder,MF
13584,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-06659,Al-Rubaie,Mohammed,1,goal keeper,GK
13585,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-06789,Al-Ghannam,Sultan,2,defender,DF
13586,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-20388,Madu,Abdullah,3,defender,DF
13587,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-12335,Al-Amri,Abdulelah,4,defender,DF
13588,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-87284,Al-Bulaihi,Ali,5,defender,DF
13589,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-94422,Al-Breik,Mohammed,6,defender,DF
13590,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-93688,Al-Faraj,Salman,7,midfielder,MF
13591,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-20216,Al-Malki,Abdulellah,8,midfielder,MF
13592,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-89845,Al-Buraikan,Firas,9,forward,FW
13593,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-70583,Al-Dawsari,Salem,10,forward,FW
13594,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-37308,Al-Shehri,Saleh,11,forward,FW
13595,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-08125,Abdulhamid,Saud,12,defender,DF
13596,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-45457,Al-Shahrani,Yasser,13,defender,DF
13597,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-99177,Otayf,Abdullah,14,midfielder,MF
13598,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-45413,Al-Hassan,Ali,15,midfielder,MF
13599,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-87569,Al-Najei,Sami,16,midfielder,MF
13600,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-93173,Al-Tambakti,Hassan,17,defender,DF
13601,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-76864,Al-Abed,Nawaf,18,midfielder,MF
13602,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-84563,Bahebri,Hattan,19,forward,FW
13603,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-45581,Al-Aboud,Abdulrahman,20,forward,FW
13604,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-85438,Al-Owais,Mohammed,21,goal keeper,GK
13605,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-67035,Al-Aqidi,Nawaf,22,goal keeper,GK
13606,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-91268,Kanno,Mohamed,23,midfielder,MF
13607,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-10907,Al-Dawsari,Nasser,24,midfielder,MF
13608,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-40487,Asiri,Haitham,25,forward,FW
13609,WC-2022,2022 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,P-06750,Sharahili,Riyadh,26,midfielder,MF
13610,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-99821,Dieng,Seny,1,goal keeper,GK
13611,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-11718,Mendy,Formose,2,defender,DF
13612,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-47321,Koulibaly,Kalidou,3,defender,DF
13613,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-90626,Cissé,Pape Abou,4,defender,DF
13614,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-40621,Gueye,Idrissa,5,midfielder,MF
13615,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-96697,Mendy,Nampalys,6,midfielder,MF
13616,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-86937,Jackson,Nicolas,7,forward,FW
13617,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-55140,Kouyaté,Cheikhou,8,defender,DF
13618,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-33622,Dia,Boulaye,9,forward,FW
13619,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-66635,N'Diaye,Moussa,10,defender,DF
13620,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-61416,Ciss,Pathé,11,midfielder,MF
13621,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-86095,Ballo-Touré,Fodé,12,defender,DF
13622,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-33958,Ndiaye,Iliman,13,forward,FW
13623,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-54506,Jakobs,Ismail,14,defender,DF
13624,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-09292,Diatta,Krépin,15,midfielder,MF
13625,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-45399,Mendy,Édouard,16,goal keeper,GK
13626,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-76835,Sarr,Pape Matar,17,midfielder,MF
13627,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-37935,Sarr,Ismaïla,18,forward,FW
13628,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-27280,Diédhiou,Famara,19,forward,FW
13629,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-88928,Dieng,Bamba,20,forward,FW
13630,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-55298,Sabaly,Youssouf,21,defender,DF
13631,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-77769,Diallo,Abdou,22,defender,DF
13632,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-53694,Gomis,Alfred,23,goal keeper,GK
13633,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-92891,Name,Moustapha,24,defender,DF
13634,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-37001,Loum,Mamadou,25,midfielder,MF
13635,WC-2022,2022 FIFA Men's World Cup,T-65,Senegal,SEN,P-45280,Gueye,Pape,26,midfielder,MF
13636,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-72770,Dmitrović,Marko,1,goal keeper,GK
13637,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-98435,Pavlović,Strahinja,2,defender,DF
13638,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-55665,Eraković,Strahinja,3,defender,DF
13639,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-57535,Milenković,Nikola,4,defender,DF
13640,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-30283,Veljković,Miloš,5,defender,DF
13641,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-89598,Maksimović,Nemanja,6,midfielder,MF
13642,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-79900,Radonjić,Nemanja,7,forward,FW
13643,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-24610,Gudelj,Nemanja,8,midfielder,MF
13644,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-85696,Mitrović,Aleksandar,9,forward,FW
13645,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-33390,Tadić,Dušan,10,forward,FW
13646,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-62033,Jović,Luka,11,forward,FW
13647,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-35773,Rajković,Predrag,12,goal keeper,GK
13648,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-19069,Mitrović,Stefan,13,defender,DF
13649,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-58363,Živković,Andrija,14,midfielder,MF
13650,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-70515,Babić,Srđan,15,defender,DF
13651,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-78056,Lukić,Saša,16,midfielder,MF
13652,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-80738,Kostić,Filip,17,midfielder,MF
13653,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-63293,Vlahović,Dušan,18,forward,FW
13654,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-09530,Račić,Uroš,19,midfielder,MF
13655,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-27744,Milinković-Savić,Sergej,20,midfielder,MF
13656,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-79754,Đuričić,Filip,21,forward,FW
13657,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-54211,Lazović,Darko,22,midfielder,MF
13658,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-24245,Milinković-Savić,Vanja,23,goal keeper,GK
13659,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-67641,Ilić,Ivan,24,midfielder,MF
13660,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-82143,Mladenović,Filip,25,defender,DF
13661,WC-2022,2022 FIFA Men's World Cup,T-66,Serbia,SRB,P-89573,Grujić,Marko,26,midfielder,MF
13662,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-42523,Kim,Seung-gyu,1,goal keeper,GK
13663,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-88529,Jong-gyu,Yoon,2,defender,DF
13664,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-82889,Jin-su,Kim,3,defender,DF
13665,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-14360,Min-jae,Kim,4,defender,DF
13666,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-64292,Jung,Woo-young,5,midfielder,MF
13667,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-67516,In-beom,Hwang,6,midfielder,MF
13668,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-77335,Son,Heung-min,7,midfielder,MF
13669,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-32599,Seung-ho,Paik,8,midfielder,MF
13670,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-87169,Gue-sung,Cho,9,forward,FW
13671,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-93920,Lee,Jae-sung,10,midfielder,MF
13672,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-58692,Hwang,Hee-chan,11,midfielder,MF
13673,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-49090,Bum-keun,Song,12,goal keeper,GK
13674,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-61172,Jun-ho,Son,13,midfielder,MF
13675,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-91889,Hong,Chul,14,defender,DF
13676,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-07233,Moon-hwan,Kim,15,defender,DF
13677,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-92710,Ui-jo,Hwang,16,forward,FW
13678,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-10357,Sang-ho,Na,17,midfielder,MF
13679,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-87514,Kang-in,Lee,18,midfielder,MF
13680,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-07259,Kim,Young-gwon,19,defender,DF
13681,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-57511,Kyung-won,Kwon,20,defender,DF
13682,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-04157,Jo,Hyeon-woo,21,goal keeper,GK
13683,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-88360,Chang-hoon,Kwon,22,midfielder,MF
13684,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-66969,Tae-hwan,Kim,23,defender,DF
13685,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-05917,Yu-min,Cho,24,defender,DF
13686,WC-2022,2022 FIFA Men's World Cup,T-71,South Korea,KOR,P-94500,Woo-yeong,Jeong,25,midfielder,MF
