player_id,full_name,team,folder,ok
P-91543,Yahia Attiyat Allah,Morocco,data/raw/player-images/Images/Images/Group F/Morocco players/Images_Yahia Attiyat Allah,True
P-86644,Yahya Jabrane,Morocco,data/raw/player-images/Images/Images/Group F/Morocco players/Images_Yahya Jabrane,True
P-18921,Remko Pasveer,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Remko Pasveer,True
P-74111,Jurriën Timber,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Jurri├½n Timber,True
P-73572,Matthijs de Ligt,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Matthijs de Ligt,True
P-56029,Virgil van Dijk,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Virgil van Dijk (captain),True
P-64438,Nathan Aké,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Nathan Ak├⌐,True
P-70280,Stefan de Vrij,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Stefan de Vrij,True
P-44799,Steven Bergwijn,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Steven Bergwijn,True
P-28911,Cody Gakpo,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Cody Gakpo,True
P-64551,Luuk de Jong,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Luuk de Jong,True
P-27540,Memphis Depay,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Memphis Depay,True
P-10326,Steven Berghuis,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Steven Berghuis,True
P-57903,Noa Lang,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Noa Lang,True
P-15282,Justin Bijlow,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Justin Bijlow,True
P-42078,Davy Klaassen,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Davy Klaassen,True
P-55965,Marten de Roon,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Marten de Roon,True
P-78630,Tyrell Malacia,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Tyrell Malacia,True
P-39861,Daley Blind,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Daley Blind,True
P-57087,Vincent Janssen,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Vincent Janssen,True
P-95036,Wout Weghorst,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Wout Weghorst,True
P-35705,Teun Koopmeiners,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Teun Koopmeiners,True
P-17688,Frenkie de Jong,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Frenkie de Jong,True
P-97615,Denzel Dumfries,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Denzel Dumfries,True
P-82000,Andries Noppert,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Andries Noppert,True
P-95763,Kenneth Taylor,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Kenneth Taylor,True
P-34458,Xavi Simons,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Xavi Simons,True
P-70227,Jeremie Frimpong,Netherlands,data/raw/player-images/Images/Images/Group A/Netherland Players/Images_Jeremie Frimpong,True
P-31606,Wojciech Szczęsny,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Wojciech Szcz─Ösny,True
P-17099,Matty Cash,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Matty Cash,True
P-61813,Artur Jędrzejczyk,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Artur J─Ödrzejczyk,True
P-76995,Mateusz Wieteska,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Mateusz Wieteska,True
P-10172,Jan Bednarek,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Jan Bednarek,True
P-14593,Krystian Bielik,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Krystian Bielik,True
P-12381,Arkadiusz Milik,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Arkadiusz Milik,True
P-44699,Damian Szymański,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Damian Szyma┼äski,True
P-00549,Robert Lewandowski,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Robert Lewandowski (captain),True
P-45449,Grzegorz Krychowiak,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Grzegorz Krychowiak,True
P-64261,Kamil Grosicki,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Kamil Grosicki,True
P-17943,Łukasz Skorupski,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_┼üukasz Skorupski,True
P-83610,Jakub Kamiński,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Jakub Kami┼äski,True
P-44780,Jakub Kiwior,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Jakub Kiwior,True
P-29046,Kamil Glik,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Kamil Glik,True
P-85630,Karol Świderski,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Karol ┼Üwiderski,True
P-31085,Szymon Żurkowski,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Szymon ┼╗urkowski,True
P-42160,Bartosz Bereszyński,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Bartosz Bereszy┼äski,True
P-65512,Sebastian Szymański,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Sebastian Szyma┼äski,True
P-32165,Piotr Zieliński,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Piotr Zieli┼äski,True
P-40498,Nicola Zalewski,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Nicola Zalewski,True
P-90913,Kamil Grabara,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Kamil Grabara,True
P-11013,Krzysztof Piątek,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Krzysztof Pi─àtek,True
P-23437,Przemysław Frankowski,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Przemys┼éaw Frankowski,True
P-42168,Robert Gumny,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Robert Gumny,True
P-02071,Michał Skóraś,Poland,data/raw/player-images/Images/Images/Group C/Poland Players/Images_Micha┼é Sk├│ra┼¢,True
P-72028,Rui Patrício,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Rui Patr├¡cio,True
P-41603,Diogo Dalot,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Diogo Dalot,True
P-81972,Pepe,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Pepe,True
P-10712,Rúben Dias,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_R├║ben Dias,True
P-67578,Raphaël Guerreiro,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Rapha├½l Guerreiro,True
P-46583,João Palhinha,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Jo├úo Palhinha,True
P-70442,Cristiano Ronaldo,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Cristiano Ronaldo (captain),True
P-39584,Bruno Fernandes,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Bruno Fernandes,True
P-33280,André Silva,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Andr├⌐ Silva,True
P-34205,Bernardo Silva,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Bernardo Silva,True
P-17931,João Félix,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Jo├úo F├⌐lix,True
P-85204,José Sá,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Jos├⌐ S├í,True
P-98929,Danilo Pereira,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Danilo Pereira,True
P-44689,William Carvalho,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_William Carvalho,True
P-27349,Rafael Leão,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Rafael Le├úo,True
P-89266,Vitinha,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Vitinha,True
P-31133,João Mário,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Jo├úo M├írio,True
P-22983,Rúben Neves,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_R├║ben Neves,True
P-87003,Nuno Mendes,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Nuno Mendes,True
P-16736,João Cancelo,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Jo├úo Cancelo,True
P-05304,Ricardo Horta,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Ricardo Horta,True
P-54827,Diogo Costa,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Diogo Costa,True
P-57759,Matheus Nunes,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Matheus Nunes,True
P-05289,António Silva,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Ant├│nio Silva,True
P-78787,Otávio,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Ot├ívio,True
P-41647,Gonçalo Ramos,Portugal,data/raw/player-images/Images/Images/Group H/Portugal Players/Images_Gon├ºalo Ramos,True
P-70879,Saad Al-Sheeb,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Saad Al-Sheeb,True
P-00052,Ró-Ró,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_R├│-R├│,True
P-01258,Abdelkarim Hassan,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Abdelkarim Hassan,True
P-90689,Mohammed Waad,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Mohammed Waad,True
P-42663,Tarek Salman,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Tarek Salman,True
P-97800,Abdulaziz Hatem,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Abdulaziz Hatem,True
P-57100,Ahmed Alaaeldin,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Ahmed Alaaeldin,True
P-51678,Ali Assadalla,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Ali Assadalla,True
P-17048,Mohammed Muntari,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Mohammed Muntari,True
P-38732,Hassan Al-Haydos,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Hassan Al-Haydos (captain),True
P-47319,Akram Afif,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Akram Afif,True
P-95754,Karim Boudiaf,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Karim Boudiaf,True
P-32949,Musab Kheder,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Musab Kheder,True
P-33804,Homam Ahmed,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Homam Ahmed,True
P-15161,Bassam Al-Rawi,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Bassam Al-Rawi,True
P-12810,Boualem Khoukhi,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Boualem Khoukhi,True
P-01077,Ismaeel Mohammad,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Ismaeel Mohammad,True
P-54495,Khalid Muneer,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Khalid Muneer,True
P-01930,Almoez Ali,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Almoez Ali,True
P-43921,Salem Al-Hajri,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Salem Al-Hajri,True
P-75618,Yousef Hassan,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Yousef Hassan,True
P-28811,Meshaal Barsham,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Meshaal Barsham,True
P-63532,Assim Madibo,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Assim Madibo,True
P-93316,Naif Al-Hadhrami,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Naif Al-Hadhrami,True
P-22110,Jassem Gaber,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Jassem Gaber,True
P-26637,Mostafa Meshaal,Qatar,data/raw/player-images/Images/Images/Group A/Qatar Players/Images_Mostafa Meshaal,True
P-06659,Mohammed Al-Rubaie,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Mohammed Al-Rubaie,True
P-06789,Sultan Al-Ghannam,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Sultan Al-Ghannam,True
P-20388,Abdullah Madu,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Abdullah Madu,True
P-12335,Abdulelah Al-Amri,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Abdulelah Al-Amri,True
P-87284,Ali Al-Bulaihi,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Ali Al-Bulaihi,True
P-94422,Mohammed Al-Breik,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Mohammed Al-Breik,True
P-93688,Salman Al-Faraj,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Salman Al-Faraj (captain),True
P-20216,Abdulellah Al-Malki,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Abdulellah Al-Malki,True
P-89845,Firas Al-Buraikan,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Firas Al-Buraikan,True
P-70583,Salem Al-Dawsari,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Salem Al-Dawsari,True
P-37308,Saleh Al-Shehri,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Saleh Al-Shehri,True
P-08125,Saud Abdulhamid,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Saud Abdulhamid,True
P-45457,Yasser Al-Shahrani,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Yasser Al-Shahrani,True
P-99177,Abdullah Otayf,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Abdullah Otayf,True
P-45413,Ali Al-Hassan,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Ali Al-Hassan,True
P-87569,Sami Al-Najei,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Sami Al-Najei,True
P-93173,Hassan Al-Tambakti,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Hassan Al-Tambakti,True
P-76864,Nawaf Al-Abed,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Nawaf Al-Abed,True
P-84563,Hattan Bahebri,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Hattan Bahebri,True
P-45581,Abdulrahman Al-Aboud,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Abdulrahman Al-Aboud,True
P-85438,Mohammed Al-Owais,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Mohammed Al-Owais,True
P-67035,Nawaf Al-Aqidi,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Nawaf Al-Aqidi,True
P-91268,Mohamed Kanno,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Mohamed Kanno,True
P-10907,Nasser Al-Dawsari,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Nasser Al-Dawsari,True
P-40487,Haitham Asiri,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Haitham Asiri,True
P-06750,Riyadh Sharahili,Saudi Arabia,data/raw/player-images/Images/Images/Group C/Saudi Arabia Players/Images_Riyadh Sharahili,True
P-99821,Seny Dieng,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Seny Dieng,True
P-11718,Formose Mendy,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Formose Mendy,True
P-47321,Kalidou Koulibaly,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Kalidou Koulibaly (captain),True
P-90626,Pape Abou Cissé,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Pape Abou Ciss├⌐,True
P-40621,Idrissa Gueye,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Idrissa Gueye,True
P-96697,Nampalys Mendy,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Nampalys Mendy,True
P-86937,Nicolas Jackson,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Nicolas Jackson,True
P-55140,Cheikhou Kouyaté,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Cheikhou Kouyat├⌐,True
P-33622,Boulaye Dia,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Boulaye Dia,True
P-61416,Pathé Ciss,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Path├⌐ Ciss,True
P-86095,Fodé Ballo-Touré,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Fod├⌐ Ballo-Tour├⌐,True
P-33958,Iliman Ndiaye,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Iliman Ndiaye,True
P-54506,Ismail Jakobs,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Ismail Jakobs,True
P-09292,Krépin Diatta,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Kr├⌐pin Diatta,True
P-45399,Édouard Mendy,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_├ëdouard Mendy,True
P-76835,Pape Matar Sarr,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Pape Matar Sarr,True
P-37935,Ismaïla Sarr,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Isma├»la Sarr,True
P-27280,Famara Diédhiou,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Famara Di├⌐dhiou,True
P-88928,Bamba Dieng,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Bamba Dieng,True
P-55298,Youssouf Sabaly,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Youssouf Sabaly,True
P-77769,Abdou Diallo,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Abdou Diallo,True
P-53694,Alfred Gomis,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Alfred Gomis,True
P-92891,Moustapha Name,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Moustapha Name,True
P-37001,Mamadou Loum,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Mamadou Loum,True
P-45280,Pape Gueye,Senegal,data/raw/player-images/Images/Images/Group A/Senegal Players/Images_Pape Gueye,True
P-72770,Marko Dmitrović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Marko Dmitrovi─ç,True
P-98435,Strahinja Pavlović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Strahinja Pavlovi─ç,True
P-55665,Strahinja Eraković,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Strahinja Erakovi─ç,True
P-57535,Nikola Milenković,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Nikola Milenkovi─ç,True
P-30283,Miloš Veljković,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Milo┼í Veljkovi─ç,True
P-89598,Nemanja Maksimović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Nemanja Maksimovi─ç,True
P-79900,Nemanja Radonjić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Nemanja Radonji─ç,True
P-24610,Nemanja Gudelj,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Nemanja Gudelj,True
P-85696,Aleksandar Mitrović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Aleksandar Mitrovi─ç,True
P-33390,Dušan Tadić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Du┼ían Tadi─ç (captain),True
P-62033,Luka Jović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Luka Jovi─ç,True
P-35773,Predrag Rajković,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Predrag Rajkovi─ç,True
P-19069,Stefan Mitrović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Stefan Mitrovi─ç,True
P-58363,Andrija Živković,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Andrija ┼╜ivkovi─ç,True
P-70515,Srđan Babić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Sr─æan Babi─ç,True
P-78056,Saša Lukić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Sa┼ía Luki─ç,True
P-80738,Filip Kostić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Filip Kosti─ç,True
P-63293,Dušan Vlahović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Du┼ían Vlahovi─ç,True
P-09530,Uroš Račić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Uro┼í Ra─ìi─ç,True
P-27744,Sergej Milinković-Savić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Sergej Milinkovi─ç-Savi─ç,True
P-79754,Filip Đuričić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Filip ─Éuri─ìi─ç,True
P-54211,Darko Lazović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Darko Lazovi─ç,True
P-24245,Vanja Milinković-Savić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Vanja Milinkovi─ç-Savi─ç,True
P-67641,Ivan Ilić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Ivan Ili─ç,True
P-82143,Filip Mladenović,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Filip Mladenovi─ç,True
P-89573,Marko Grujić,Serbia,data/raw/player-images/Images/Images/Group G/Serbia Players/Images_Marko Gruji─ç,True
P-88529,Yoon Jong-gyu,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Yoon Jong-gyu,True
P-82889,Kim Jin-su,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Kim Jin-su,True
P-14360,Kim Min-jae,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Kim Min-jae,True
P-67516,Hwang In-beom,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Hwang In-beom,True
P-32599,Paik Seung-ho,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Paik Seung-ho,True
P-87169,Cho Gue-sung,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Cho Gue-sung,True
P-49090,Song Bum-keun,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Song Bum-keun,True
P-61172,Son Jun-ho,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Son Jun-ho,True
P-07233,Kim Moon-hwan,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Kim Moon-hwan,True
P-92710,Hwang Ui-jo,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Hwang Ui-jo,True
P-87514,Lee Kang-in,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Lee Kang-in,True
P-57511,Kwon Kyung-won,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Kwon Kyung-won,True
P-88360,Kwon Chang-hoon,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Kwon Chang-hoon,True
P-66969,Kim Tae-hwan,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Kim Tae-hwan,True
P-05917,Cho Yu-min,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Cho Yu-min,True
P-94500,Jeong Woo-yeong,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Jeong Woo-yeong,True
P-97485,Song Min-kyu,South Korea,data/raw/player-images/Images/Images/Group H/South Korea Players/Images_Song Min-kyu,True
P-92513,Robert Sánchez,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Robert S├ínchez,True
P-60716,César Azpilicueta,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_C├⌐sar Azpilicueta,True
P-37420,Eric García,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Eric Garc├¡a,True
P-16333,Pau Torres,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Pau Torres,True
P-28010,Sergio Busquets,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Sergio Busquets (captain),True
P-86871,Marcos Llorente,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Marcos Llorente,True
P-29274,Álvaro Morata,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_├ülvaro Morata,True
P-37294,Koke,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Koke,True
P-88433,Gavi,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Gavi,True
P-09400,Marco Asensio,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Marco Asensio,True
P-31301,Ferran Torres,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Ferran Torres,True
P-68218,Nico Williams,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Nico Williams,True
P-33433,David Raya,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_David Raya,True
P-49008,Alejandro Balde,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Alejandro Balde,True
P-87958,Hugo Guillamón,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Hugo Guillam├│n,True
P-62341,Rodri,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Rodri,True
P-46898,Yeremy Pino,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Yeremy Pino,True
P-01416,Jordi Alba,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Jordi Alba,True
P-30405,Carlos Soler,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Carlos Soler,True
P-71071,Dani Carvajal,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Dani Carvajal,True
P-40007,Dani Olmo,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Dani Olmo,True
P-81427,Pablo Sarabia,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Pablo Sarabia,True
P-94271,Unai Simón,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Unai Sim├│n,True
P-99025,Aymeric Laporte,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Aymeric Laporte,True
P-33854,Ansu Fati,Spain,data/raw/player-images/Images/Images/Group E/Spain Players/Images_Ansu Fati,True
